f_0,fr_0,f_1,fr_1,f_2,fr_2,f_3,fr_3,f_4,fr_4,f_5,fr_5,f_6,fr_6,f_7,fr_7,f_8,fr_8,f_9,fr_9,f_10,fr_10,f_11,fr_11,f_12,fr_12,f_13,fr_13,f_14,fr_14,f_15,fr_15,f_16,fr_16,f_17,fr_17,f_18,fr_18,f_19,fr_19,f_20,fr_20,f_21,fr_21,f_22,fr_22
258.52233043670657,85753.10165461604,255.96419317446652,65594.76376982668,255.9440988278389,74229.80082248553,253.8002054563165,47966.252947535744,251.61404725964184,84258.77447017138,266.08945812672374,65905.84006181265,254.1096207587421,54396.38899413575,253.2765000617504,74171.54335063165,259.83756906002765,65464.07369031011,255.48703607156875,55838.85962648033,258.2170808082819,65358.40824740499,254.17687359958887,92559.7230792512,253.56793546587227,90784.2636555601,250.0807979056239,73588.82578072662,254.2857181033492,65249.905901443126,258.39246978595855,86720.20839786371,257.30598015099764,88144.88637573297,253.93422439530494,75896.25518986421,253.4913648790121,81074.25538752333,253.7847866615653,88383.68362821889,251.9096911857277,75339.1773527475,256.0587098816782,50685.31175236383,254.09456404963507,59366.53502700001
252.29535971119998,86475.68450500157,258.6121588079631,67024.35036371631,257.7339409983158,75344.92662379549,251.55516336135568,48568.287280287615,253.3112389779091,85105.10724852221,252.37598442718385,66678.92173883674,253.27052345484498,55405.21108045717,256.08336405962706,75101.46813411191,256.1231243243813,66454.04541064,257.0278588427603,57034.61176213478,255.93660590782764,66280.67667108549,255.80095027744773,93945.48032352186,254.53957656383517,91809.32761086123,251.29265166990461,74157.50473517984,254.86026852488516,65809.26237508017,252.98669018656014,87697.12520177128,251.4183497416228,88696.84662429492,251.66470850571991,76277.36710964856,255.8742384260893,81864.13589219922,252.58700272277,89214.25373745456,253.69582012653353,76199.76306817836,253.59106898769738,51385.72168107312,252.5199150173366,60028.908093908096
251.96558280050755,87234.59250842239,247.25426986455915,66677.11732371018,255.14128894343975,76125.12388281271,252.52916895918548,49125.37446796746,252.99633853271604,85933.81606863254,256.48731906771656,67546.08100826599,256.4439058063924,56258.34894781146,255.0614522589743,76052.77941756694,252.9109122520685,67426.30580528094,261.4800216221809,58943.106706369676,252.91941790714858,67087.40340622226,255.5745034313202,94838.29680489795,253.70753718823192,92779.25165954704,259.2609248159826,75595.89899627291,254.31856433324518,66416.36024716614,255.93407846897838,88549.60318921841,257.07954401656986,89840.9216214303,259.2946187993884,77737.99599087451,253.05526443406941,82821.0614833964,254.49107491433622,90434.68412499374,258.8197959205508,77808.55033612082,255.21668979287148,52128.042942432105,252.97602916792033,60810.908671312594
252.8602267293632,88163.30557443952,252.2808897165954,67428.23688467617,251.40652750194073,76648.31062114557,254.0167041102797,49654.34670159268,258.1765530703962,87267.89162804061,256.09969148844476,68937.40140260816,255.25945546537636,56886.07610849887,254.91792801603677,76684.0669099383,257.2708260902762,68592.5813167914,254.4341652585566,59922.31662694852,257.41561588183043,68266.35965143927,256.3407555422187,96230.42753543744,253.25531982988122,93749.88596130123,253.6421684896946,76592.6637849454,257.16991018563505,67392.2016878653,242.94862652957437,87490.10415444647,253.8646793937683,90895.21876816452,263.8613627561927,79437.45345772225,245.09423694103958,81944.71745240028,256.37390665322545,91929.50508902971,255.44134387731555,79180.58329021327,259.434381557107,53707.81448011883,256.80390630126,61820.67058487073
251.90540772885086,88891.78457567745,251.59551554791628,67794.23674283644,253.70529874622824,77541.54420601763,252.40289093092082,50242.133467821346,254.684972191453,88278.24122759172,254.8472115932405,70256.3831708618,261.71579944282774,59131.29006228031,257.97314551457765,77940.18502067988,252.20349259883167,69351.26590518293,248.25964086815713,59068.412151042314,254.65095365703104,69139.90284348882,255.0506031090766,96737.7937078514,255.90410028383138,94657.3102969389,258.91081023901705,78510.38545078288,253.19172636255624,68272.1493886449,251.4406976106018,88045.54875978641,258.56206139832733,92327.2153363512,210.55784044802186,71723.16287350125,256.95496939554806,82998.85432053238,255.80947129935026,93450.23432999523,252.71226124890148,79584.15351094163,285.93531573355193,60328.20922093671,253.41200694687663,62243.038040744344
254.93457547858355,90237.96675517679,254.264901497066,68945.97891604996,256.46996751636266,78595.3090328121,254.86875949189067,51361.39372279302,253.74806111440063,89449.97623324802,257.5292291036248,71900.61675584914,255.2588967191428,59834.227406758066,253.46051927492024,78816.68842497074,257.26242462456224,70477.85415190246,254.88094059437512,59723.51040246397,241.611173197031,67651.88153490389,257.9036984449811,98014.30981075713,252.05290757700803,95301.1426278517,254.83196656838058,79174.90224894209,249.98316369228067,68567.16854519457,255.18073661983016,88773.60001739093,255.2381253993511,93729.95076843954,250.93929400540887,72069.82469822746,203.43608903527257,73430.04647648096,251.83248925864694,93948.1124874756,254.95737123697998,80803.11478303444,256.430284575969,61240.953493310706,255.45687622934582,63033.06393956765
251.48407965958117,90896.22129900681,254.58869065701964,70090.72323097367,256.5351188158989,79479.8919182648,264.0026985710859,53758.89730364301,245.53254506722095,88305.99504247053,252.08692179381848,72602.46282249615,257.08966226637364,61047.21496702313,259.3079817926884,80277.23134676425,251.5673971018195,71093.05178701124,255.34967813178895,60530.80444476981,253.72343354433775,68796.0564948484,257.46490840375424,99293.05655761292,255.06372039005163,96080.46154227536,258.3441299951076,80474.1855065428,255.4984189102799,69280.352560811,225.48181131422518,83987.01392702603,263.28957955181596,96140.3340894737,253.87751380562784,73055.2998988224,246.00210198104384,72114.9469608126,253.79035929501055,95114.36284432716,254.85999562010167,81494.66113365683,255.40369541704655,62572.52421569828,251.59635358139874,63503.59715196988
0.001,59067.743220044045,254.83456277385352,71310.67909296944,255.3394825695455,80326.46860523363,254.85139578081666,54443.908372382655,251.12495233774183,88759.95407776798,252.21814749673007,73194.94742916593,253.6807511149347,62007.4834915163,258.1784169948101,81448.0641723082,252.86841516051442,71336.28684153194,253.35965452104807,61350.15341808767,256.0160853593051,69692.65395343566,258.17596935614944,100693.97822317267,254.11086442045865,96742.245040421,251.32898061856628,81081.34021751909,263.28957818090913,72129.4141013461,250.24390579000118,84246.56779058477,252.78394259870055,97067.11397538813,253.17720941364763,73961.30069817038,236.0972378975153,69243.76326562428,254.96246410071848,95929.13043216204,254.73433074340227,82368.26037689368,253.13769004181026,63513.303587280556,257.3104703462124,65041.50437796279
257.1278632848896,60276.429746348185,253.1923583841324,72225.87233565042,250.53984053716061,80793.77198779616,252.94423006236553,55375.48175161012,253.5016766218841,89541.59892496419,252.67805388033392,74021.00859107246,255.429758515805,62750.34638355372,259.5260008713603,83336.45361830354,241.85997321397065,69490.45315495993,248.70093326772565,61547.726802232275,250.23106165960434,70016.17964615814,254.9651312573254,101453.68907644167,254.74580650612714,97704.51631159337,272.29879157781596,85537.65168987894,258.12728542298083,73547.17043859269,255.0781837757118,84971.02242033026,274.63104333333666,101409.49101443778,257.49669021874666,75083.76852602753,253.6450215345621,70120.21288471717,216.8519705379009,88969.61230389634,255.9843574619293,83746.09896621262,254.5694966053963,64283.313858475696,261.96505715638403,67186.48927281366
255.54667784407735,61049.06174994777,254.62898440942166,73276.83746440437,258.69702108561995,82272.26393220965,255.70469079226254,56368.34613681521,257.26491030588744,90749.04510473828,253.1461109890044,74855.74567640865,253.33583777308462,63512.347163885104,215.05057898223401,76440.53860200307,285.4543815293908,76206.52970298554,252.6816733418405,62309.479205328236,262.46727760374546,72690.99304264058,256.20818125441673,102493.86223200416,272.264132810235,102332.5290846366,256.6382512150705,86514.27052323823,258.008717752099,74899.35031482915,256.91222091302274,86099.60084690305,260.5407740554213,103485.27834966179,262.5400112906098,77682.57855850748,252.24887177817521,70784.85324362743,276.3842054234445,93578.90180013266,252.70839194491504,84513.62797086133,237.17783701993523,61292.89941607557,252.46764745511115,67739.37780794638
251.7539727254212,61720.469534058466,256.4644835329056,74496.57923776685,256.02185160160064,83789.0998820502,251.01601504668594,56692.84537302909,253.35056850075722,91580.9380520576,255.30107367023828,75786.51252731642,254.75756793864073,64193.87052407216,254.06101355314257,77424.6529983591,255.34567096590996,77572.80345227543,257.6751432514191,64011.9249562924,254.85354593157768,73377.50805356957,252.87701578795912,103317.32529397222,263.99971993058915,104804.37280381573,252.915475628376,87380.32881724308,256.03674875259395,75859.47898490229,252.96038670543584,86404.09262458787,252.24522730469704,104280.45465037832,255.5157183600962,78591.61844963208,263.1558636912703,73196.62957523587,251.9917773297429,94354.1746299794,264.3301637941599,86952.46106621853,254.4114351353049,62386.4133779122,255.68643571421507,68539.21612284867
257.058581880331,62787.36871910606,252.72392765045169,75275.90869941437,255.32580081246792,84863.64886821223,248.21629145942626,56573.063297530025,251.8729617765546,92169.48523337541,255.89688516467805,77143.14987457961,249.80183577756162,64143.60533566456,246.1053253227472,76824.82529362834,253.67303659379485,78592.09509307251,265.895595934391,67478.8502513958,228.72142703175547,69333.88529069105,253.95972397536042,104345.3582081877,209.11815528810024,96796.74564815234,273.4885264211893,92153.34380384629,253.07787668988107,76694.68705839057,254.58871126495302,87168.64148498653,243.18319486320019,102769.98196565043,243.8447146730125,77716.31754894188,228.95992208212613,68650.0905534795,259.71797404676676,96221.9609705832,255.9086383825541,88380.47513738187,247.88435870200396,61606.44677589514,249.74053952634333,68978.06067587799
252.89989263430238,63127.04911107277,256.5566239452362,76368.91808228543,237.78601387977602,82512.27277091176,262.37999534547333,59405.23592649786,264.68920270711186,95264.56634258204,257.2453205218911,78429.51628146884,255.3428356847167,65197.77722636212,255.30511728808284,77696.36475196468,239.9523367846012,76519.38705185676,261.01039130628106,69519.44784794716,281.313979447484,75461.83140469296,234.141925817132,101323.92352499794,277.0342109510303,101871.55815343348,257.79520757138727,93314.12022488132,250.87714717410503,76795.99686338866,234.72996989578007,84346.12958936427,213.57392986059187,95153.87602246022,254.47917163386938,78415.44965619718,268.91979989051816,72129.81836977662,273.0284717583656,100738.26274888517,262.61145839452746,90801.63024871601,249.34449682851323,61725.01954246054,251.84039787292483,69600.20069065123
267.48616413563485,66990.76462240498,257.46619822993875,77639.63502214871,239.90455912739037,80773.27983805,236.23389385581015,57126.64832023408,238.43484616219996,93411.5679889257,254.98096323400733,79707.66517779237,247.16951349169017,64300.7604501521,271.2798707807064,81708.88135294322,258.3607597479224,78539.88209185605,257.6700009128452,70902.10476747784,260.31838633656497,77142.34843980116,238.84981273800133,99062.64735058905,234.89112944990399,99168.17502409013,249.36218979185446,93038.95090678481,255.3605838789046,77458.7697035212,241.18691799625753,82600.69410500373,280.41150576114654,100913.69783429202,235.23523559808729,75780.11356829289,247.17962606944144,71719.29257652219,232.4026614540815,97768.95314038821,250.12038220368328,91191.21811893018,252.1476133482158,62317.02832347584,246.72628925532103,68961.76012910814
0.001,16910.455198928386,243.69791178315876,76465.82899830036,261.49519081205125,82738.702994416,264.7250828275084,59935.42457038128,251.54760453399268,93853.7214019368,257.59131972283126,80876.96461962108,243.22084664195773,63394.562103781405,258.30092934280634,83133.26034527482,262.14372208058836,80865.0553095798,251.93132426276802,71498.23439589542,264.8691835978627,80395.45322964576,256.10179845452313,100501.0597671866,255.76756618231533,100146.48065877717,265.68045456498857,96336.32547062056,252.31686761692168,77931.95153198385,258.9960790419579,84657.28793119136,260.26917481034997,102556.51532492026,246.12708389848473,75083.20166684783,241.3431190276146,70117.44686243842,256.7874349950254,98741.4346177432,261.8210585036874,93092.67654056214,246.46176088653505,61895.651208465475,248.11549338042738,68456.81513635689
253.99296581313016,18043.258975698514,248.33904124271123,76396.21743193301,250.99523326601835,82709.85651483554,257.2867692044377,61622.80030112114,257.5218568512798,95077.97129724569,268.58939403831954,84480.47328788793,254.37729368746278,64151.27371586031,277.6298215681315,88343.16886205426,240.31391406297683,78986.18752885591,228.7638632082939,67523.49908703558,263.2556644522562,82740.59973025175,255.91792319059374,101614.8301224894,279.40144012063746,106087.5361180307,261.7081037348509,98565.41581601919,250.229552647993,78431.26748213406,265.1499616542458,87397.16397396763,248.10109694436193,102138.11910184631,259.11891823321577,76786.04779980327,253.5727675880864,70343.05112668965,272.105858489275,103163.85877567863,258.4443923377991,94817.23617166867,258.1950544902682,63683.42609069416,243.77751985579727,67003.46958779905
237.08917268157006,15470.20981555793,297.8999904358387,85646.18727454574,253.59379442393782,83370.74356653974,281.5543889442086,67621.44767602728,269.04962798893456,98591.72194505941,256.5830090352893,85573.49088805277,256.7770205104351,65800.54221113684,253.75163901388643,89264.93608790226,239.60758643239734,76765.05700723964,249.71022068604128,67704.76419516098,243.85980342015625,81616.03861990932,238.14866888433693,99448.34121244648,228.35595411270856,101795.35700917867,273.276116757989,103255.93293536214,271.70220763027663,83228.88762440004,264.10304873824117,90493.87098759529,276.6531354257465,107585.90066208549,250.998159391284,76977.6833842227,237.34622904002669,67455.00387472831,253.7222296858579,103687.84223995933,243.11314557701348,93258.36898412007,261.551949840188,65791.49642771357,252.08007947202773,67148.13693460752
237.83954085469247,13121.19894964053,254.58430013336243,86681.84813920608,232.6747313582897,79820.0824718927,260.36841175764795,69604.6658089563,261.5113295772672,100994.33381373079,249.6864448887855,85410.28822054289,262.0563276013732,67973.51254246266,227.70284000098707,84167.63110886242,242.9351575219631,75109.06308319548,258.86313067734244,69353.42895253241,265.98466869354246,84640.84530287074,267.2882079356909,102798.27311525447,253.3936255259812,102348.1057593948,256.778106931001,104382.47540884835,256.89423477113246,84602.06164998013,257.43768372327094,92356.85570651425,240.7547550165653,106448.44469364606,259.586973991394,78585.44279146015,259.1714186391235,69572.84318655194,248.54454230092466,103551.42773365088,269.94245596766467,97507.53187031767,252.8853655221313,66130.5575518469,252.45620421782138,67278.2937074384
261.45237792789936,15779.015951519059,235.70783041059968,83680.5808892422,238.38059194922448,77781.63163797089,229.40689268946647,65395.311261171475,270.1457336390019,105160.6940551956,259.0978369557858,87502.52444776121,266.3738891994953,71708.98016658559,270.83953864961865,88170.83237780348,255.68618051350114,75916.92669772201,249.8742849531211,69377.0778097433,241.49402533382175,83342.606074327,245.9866537244618,101798.51027193127,265.1918531769514,105522.56719776423,261.1965244376659,106662.8979910917,251.63140407107772,85121.21873168847,249.14603261616082,91968.67626624604,258.73885548502204,108107.68787779065,242.46287832498552,76766.81120602497,258.31495732873674,71076.66024430562,231.0651228183508,100209.91860657827,265.2944145566225,100635.13844559134,257.62955186456446,67442.17951404896,269.9922386056185,71004.31416062584
226.6944362381101,10761.858435553822,261.84054941475387,85896.70804776608,231.56757284045221,74163.06100688226,267.9827689939737,69334.14431527833,250.34083191208543,104697.58754996359,264.9952437111735,90849.76567448047,265.8493202263117,75351.33250977824,251.39847710373346,88452.19753819422,254.30515689611437,76315.49086636932,253.19504966162145,69651.08453432385,269.9805983358621,87211.45230232518,240.75728820949791,99719.93176928186,233.04191118568184,102075.37159683999,242.06631615698336,105100.90036081857,253.88875594079497,85832.63991415674,264.131568300128,94982.38642890453,259.2525318646431,109687.56354297296,259.642643866837,78548.079376809,256.5858877754211,72339.42168796214,251.3432273290679,100354.87182447809,264.5280076557398,103604.98425686779,271.44143502950664,71493.52254247616,253.59354077666995,71973.41249910912
252.01769342735412,11305.610620017946,251.2104695671797,86220.79580423042,244.99627548396586,73569.87734259221,261.46876356691126,71692.78061489064,255.23100286066534,105503.7629862073,222.9959406057,85367.16231281347,227.3367546105385,71099.62168537755,278.9308814412355,94418.40632955445,255.39634901076553,77349.23878513987,254.33224730476735,70302.62807837756,246.71000430569052,86529.59049853728,265.64825477838514,102734.51597756805,247.63824413731692,101517.29263570182,257.864968900159,106516.8596438359,246.2050263644755,85063.87130611193,238.75811774410306,92586.153009117,242.85396755695342,108420.80766781094,243.3658737504482,76225.00518320943,252.85605358654635,72229.06853118575,251.4418798367982,100457.35365754392,256.44144620686774,104556.25332677393,248.25407528482378,71244.14817559143,253.4576263232529,72555.57887440082
250.58121116818862,11512.052128573101,251.4913214752823,86369.51233475424,249.58937595173717,73869.20188605058,257.122617110014,73321.60697589877,263.89366196036343,107897.49899700121,258.40945348829035,87319.67935986689,258.4293646851182,72692.80517415603,250.61932289019228,94119.6360930269,241.9649654918909,75911.99054542526,236.3827698880434,67412.42909483326,277.1283285328746,91659.49305648595,256.0446305418015,103600.02435408132,264.11996218502526,104780.70247623016,253.33831408530472,107259.31252673862,251.5273719699681,85825.85101899112,252.8354214155674,92940.61494102002,282.33676060229544,115406.55858085837,259.1416695976257,78232.44853447643,256.9529763637483,73545.72648716078,262.9608469924331,103267.85138356865,233.60790266036986,100810.27158524306,249.7016289393045,71294.80965275504,261.34024500191214,75026.81366542533
256.77398512005806,12890.61871212612,233.66745174437762,83405.9378215078,272.0146636405587,77930.3611405578,250.22180055458097,73232.29338176719,247.26369745522737,107076.48379154305,252.1477935837209,87587.67979026488,258.59174183100464,74940.67846583092,249.28415541373192,93884.81587407782,218.4192844131589,69746.44172857938,254.79621246218682,67949.74560898425,261.7897890084982,94267.24103443463,246.2745826856792,102919.566663622,251.4869070023857,105204.15610120642,266.9516585147381,110500.90406649343,236.27666091263296,82584.35818898353,245.20823614731432,92102.42856821297,243.99663794353603,114290.04745142216,255.27980208382013,79299.37861166094,252.72965188460427,73632.23614133986,237.6672126030922,100641.76645320587,259.0525071242452,103173.64069802187,260.6676814907789,73284.62431389432,270.3361775690317,79056.64051026232
297.9304950588941,22582.243815460537,250.4922252090089,83022.96271366566,248.59935036055742,77803.67834121051,230.51798306941987,69491.97338530955,255.34373480319977,108042.95628002983,245.49004346147177,86372.68189950874,242.68169295579196,73386.1146147787,249.75802986292166,93922.18777590027,245.67747092485428,68596.46173020669,254.64283022895455,68593.9395481497,257.49740110397335,95676.85997960214,250.11624595463275,102636.41259815698,254.784922555685,106559.60366350117,249.4683348590881,110824.32497256821,241.97745419979094,80940.66308354473,258.9505748471618,93621.81497057407,246.98610914736986,113501.5085502451,272.17533356338737,83437.19915733777,256.3348757693172,74622.99117110306,226.40947723448278,96024.32772266166,247.07949273787438,102640.27663030695,244.16906209304926,72603.95759369372,236.9984146782756,76575.0852458393
262.2795658192038,24674.81143029421,254.44044233620167,84089.69375996334,256.64729308277373,79052.02652473899,259.18806224852796,71435.95466450146,255.40258828788996,109409.26607830804,221.85520369201896,80556.4402343973,247.90309675648808,72753.01628354799,250.70474209688604,94161.69051569748,242.4745718741417,66739.87565711049,242.05064740121367,66919.6864552726,250.11261696122585,95525.6328063067,264.0544567489624,105682.00541660168,263.2780340009928,109137.38174580828,262.56030036598446,112916.15014445335,252.90606877222655,81359.84399957929,239.85598940640688,91252.82985187443,269.10295551627877,117152.87681320064,263.5006453374028,86167.53637739114,240.83205216020343,72798.18704856337,280.1564578825235,101764.4646045548,256.0226460078359,103477.73666142469,263.5333158531785,74940.21241783832,245.96377095714212,76016.06735342357
237.7047597208619,22088.009809343283,261.4877957352996,85863.32884864933,267.66105076909065,82619.5636471802,285.3052807503938,78707.5970086226,267.70887971907854,112891.30016878164,248.57570137254896,80089.07515770062,224.93432206600903,67596.21669291746,273.70435616016385,99354.16824927939,266.44299660265443,70081.27682203465,265.22481205701826,69921.62326523778,253.48210998311637,95823.77136109087,246.81290832808241,105548.41359291624,281.2467353159189,115276.01980042887,224.63342881441116,108143.98225748366,220.53540094435215,75351.70305545603,233.62541771173477,87779.49262827898,241.82561370521785,115583.3845709064,252.901910418421,86911.31076821813,239.3692112544179,70602.50556649227,274.05550990909336,106494.49840068168,246.9542449736595,102804.72527407523,250.6271114802081,75040.06864014869,271.66783479541544,80195.19149515887
236.59626547008753,19106.802400585697,232.20624357402323,82483.26344308682,261.062945432365,84730.78139130412,256.40416199952364,80162.71114131468,272.1246466451883,116906.5472190542,252.08134676761924,80192.25618990879,266.38670060098167,70513.72756616808,248.30703273132445,98613.59150546638,254.6978407284617,71622.22024985633,272.5076604089141,74063.2478928786,255.77429207473992,96918.1225741727,274.64557997822766,110738.80494633027,286.3979178854823,122632.15070695126,260.9486208030582,110386.99714979943,249.47163492947817,74844.95617907442,288.20360242366786,95639.66246491969,265.9629872316122,118835.19828214734,243.5827816849947,85645.411634931,247.15055173389612,70206.45972376384,255.96606563456356,107207.65260253288,251.7924828237295,102965.59360001155,249.84395182073115,74686.32132949453,268.8945308217406,83849.11769836751
237.75320857971906,16628.13794104793,249.56958245587538,82234.01789393666,227.98834343492985,80501.7657999349,257.1578087592125,81401.46661330177,254.4010258087516,117897.92290861922,240.42182730823754,78425.93421767408,239.68938904315235,68356.65793200057,278.47001331239943,104792.26540192697,256.61016158252954,73052.76031732795,273.69012932240963,78622.1569942263,262.93798028022053,99148.9356530198,276.0977749028802,115922.09763394536,227.6612755203247,118041.81370204146,243.92693261146547,109662.84287470087,263.11634987235067,77388.36210926597,265.05328180730345,98731.16845182545,268.87803204149003,122689.66972252159,252.0300364201516,86073.41555358667,234.49724935531617,67460.53384761675,280.6849457389116,113262.1673373577,236.61096097469328,100122.23901038172,258.7497184985876,76105.8866023442,284.6803553088661,90685.33250638143
0.001,4095.655104965488,276.638453271389,87897.32902226728,252.44635963194074,80754.51234462025,248.59733108919113,81224.5964453346,261.64779237568376,120128.07123518849,303.2900932127238,88959.5041962364,268.4323781228066,71957.78798323176,236.35564151495697,101874.43276667678,247.12883019879462,72296.55263875997,222.4934012001753,73095.94131317243,245.59841099731625,98846.38590655138,256.0193640550971,117589.61862505203,237.92110907375815,115452.78023064244,257.9447944910824,110773.46110810801,248.63161482647064,76893.13963669968,243.49229400545357,97331.27894300132,276.6208275681734,127949.47897983323,243.45671092286705,85190.9980588377,271.60880217492576,72029.1509865643,242.72049514293673,111730.24494751955,255.32382407993083,101388.62114027404,242.36210953056815,74503.47657594977,251.33197960242632,90906.08999186607
245.09870388299225,3150.5421380231096,258.6923596939444,89582.21556203853,257.55274722188716,81954.45909619398,254.0807578077167,82079.25981419627,256.89151687860493,121874.59533819277,240.67669676452874,87032.4364798344,242.54555732250213,70265.53951985389,244.53193906083703,100647.56553096589,257.2092241922021,73377.09280726791,263.08115923166275,75675.70878869652,249.87503903239502,98664.6930550327,274.30952013969426,122491.32427299437,241.22546944260597,113618.34906971351,250.82965905308725,110609.63992075446,274.18026499688625,81097.14230181517,268.26454428225753,100757.01016155287,255.88029033005236,128845.12291371201,250.08159867894372,85174.68917650124,269.03233843088145,75786.0765575934,260.6315702179074,113589.2085247473,244.17745027333495,99688.19101440824,274.74147356241946,79060.96428337533,251.27706147342923,91288.370038917
255.08328656047584,4144.498401133022,253.8141400656104,90137.08420373956,276.63692828476434,87129.93036209779,256.37449492156503,83391.12020157951,254.31211329087617,122346.21380777728,254.8488780436665,87763.34689788286,252.81431003744711,70375.64373720052,293.6212588360906,109293.68125876701,283.167060984075,80373.03032476273,267.21510995388036,79197.33609058884,258.1307921147347,100674.2067637066,268.8436750537157,126291.52816821077,254.6754796946049,114443.86083665166,254.44374361127615,111564.38731031294,256.5995479351282,82434.29464197201,231.95364250704648,96842.60857861883,260.29358994156127,130865.71670231606,257.62336886614565,86535.1885670616,251.20752917692067,75598.6442876674,261.99464807450767,116135.91635351964,251.60822083480656,100284.41581735297,249.65560066379606,79482.93500457988,253.31028572194276,91610.67613038527
240.20460538059473,2342.2096526107725,245.23534229010346,89423.77565569125,255.51486588403583,88539.20087133891,241.601337210238,81303.92882187,258.06944363325835,124086.929600562,245.583456402421,86727.2302500337,259.9990649440885,72559.94389935142,253.91312247946857,110024.8627544456,268.8520535358786,84141.88300353233,243.959757578969,78039.51235590411,268.95700768768785,104270.23293359441,250.78789773102852,126412.02026021763,255.05918652802706,115575.55162230309,259.41171798944475,113654.95542413688,246.8198134610057,81210.24645404813,249.78772897297517,96847.84780159383,257.69063471198086,132166.64849629786,263.89241275772457,88934.62083216383,249.33446631763132,75699.89895899479,256.45484072253106,117327.23126661162,265.15554377973075,103249.28150531849,246.94363263487816,78384.27969207121,258.68842232912783,93014.40864298558
268.09839629366996,5722.825109257059,258.4408420109749,90454.50928745685,263.4793136978149,91389.497692453,257.79078878372906,82951.05131331005,260.3572701641917,125779.80349183841,254.4454851730168,87330.55681729985,251.87578201651576,73307.19077214986,251.62506833210585,110429.45422683585,256.3100655736029,85324.42238624874,275.9807798141241,83141.42359079538,260.1649882131815,106149.91684593294,248.7397928326763,126125.4377666299,225.59087775707246,110797.01919349925,225.91594475001096,109178.87166680658,254.14333217874167,81982.43032894564,286.1132631504535,103851.92023498853,239.75809911727907,130254.64996387361,269.4667902460695,92546.29982098614,239.73858459234236,73410.0187063295,253.0280006977171,117843.44967289646,247.7682327875495,102510.53517218832,276.48742189943795,83254.36445336012,259.09909760296347,94993.27367150853
250.23050366513434,5869.423205145379,253.024542965889,91453.63123650158,251.08473900802431,91920.23762319809,293.58398481398825,91431.65332318262,271.62860158145423,130148.08618679484,275.8072476291656,92204.67875834265,244.68095548212528,72068.96138033766,249.55001023974268,110735.06599263039,237.18132350236175,82038.21984773938,251.9058622383885,83315.68630510278,273.9796537661552,110347.50513789683,252.36547841116789,126676.57779169132,271.4542476722598,115388.0892492528,251.6288327296823,109452.00749251855,261.3288601583243,84406.89703034937,253.21513520792126,104513.18202167441,263.6528653717041,132514.27529171336,267.7803250873089,95629.09013036518,248.9912598209828,73024.70962126311,291.7326457133889,125877.23222968233,239.48047672867773,99932.91161930932,249.09698710929604,83128.60366199295,244.63048204243182,93902.31166772604
242.62468276828525,4499.429511791993,273.566425358653,96201.60704041405,256.442522431314,92875.49486896541,270.1668563900143,95250.91591420831,258.89233347684143,131657.1089814371,258.4483335012198,94018.21218573267,294.25977574229245,80961.99009815644,258.0093069902062,112330.60730579465,247.2393400093913,81356.79330856535,247.08794146791098,83042.51523332873,255.19406353294852,111739.21519631516,235.3661199682951,123201.98449823303,230.13718421667812,111597.59868537069,245.85414810873567,109064.74014385502,249.89392515183658,84167.73036463896,245.76350601628423,103652.56664942132,258.07945288956165,133851.42579448584,241.35133547246454,93835.83540979719,270.13833028912546,77061.95114969072,263.7288362079859,128615.51213012099,250.59337819580918,100032.5772458538,252.2925294006616,83712.51315499772,254.8858525918424,95033.92534503757
250.05928478479387,5158.3886233105595,278.4847647884488,101868.38691907936,263.1115442073345,95189.328655341,281.6092348954082,101639.42615119928,263.52172000795605,134198.54789682804,256.222575699389,95183.76515650847,257.8342739424109,82303.57154864751,267.4278841277957,115736.61358921975,253.33876030132177,82020.28280100596,245.2847045750916,82130.81044989711,273.78659607410435,116101.48975723448,243.8926262300834,121738.05842578379,270.6288392806053,115835.9439098204,276.28688249677424,114210.40469584217,247.0219465428591,83809.18772038678,247.18512228041885,103056.29295468348,270.1801471629739,137752.34321040378,269.2330570852757,97433.5155548821,232.9987942674756,73465.98091561794,256.97014581799505,129957.15674622852,254.76072295069693,100802.85135284947,270.1298156881332,87532.73492271896,270.42501889407635,99238.86119682067
261.4038883468509,7838.502361922532,261.65648110270496,104630.55335881213,254.56216472744944,96581.75598936039,251.47921596892178,101502.91739986655,235.8270695707202,131728.70006826456,258.25613080173736,96791.7759971975,243.58914264678953,81244.71384143968,254.14019073978065,116741.69393987692,257.78204261302943,83711.35810425895,250.62644047081469,82182.76702612557,260.7993252062798,117919.91553919904,254.70254241615535,122463.9049557376,261.1257890677452,117914.17474338494,247.67498278595508,113636.04268989057,248.82056619018317,83298.33433641301,251.71393189787867,103497.11987618342,250.85385055258868,138005.88221450424,250.2407501622476,97458.56861430185,265.5747485122085,76464.88974775476,248.54703877699563,129877.61208774203,254.42043066456912,101750.28252550168,274.0607291066646,92128.94436383585,248.7284077490121,98984.27479256445
