f_0,fr_0,f_1,fr_1,f_2,fr_2,f_3,fr_3,f_4,fr_4,f_5,fr_5,f_6,fr_6,f_7,fr_7,f_8,fr_8,f_9,fr_9,f_10,fr_10,f_11,fr_11,f_12,fr_12,f_13,fr_13,f_14,fr_14,f_15,fr_15,f_16,fr_16,f_17,fr_17,f_18,fr_18,f_19,fr_19,f_20,fr_20,f_21,fr_21,f_22,fr_22
0.001,0.001,2.0109016025066375,674.332499176284,0.9261873835325241,0.001,1.044802544116974,73.34040277028745,1.5868927785754203,443.7515952578721,0.001,0.001,1.14218876644969,94.79674716974873,3.164161433875561,1187.2642599413537,0.7225232669711112,0.001,0.001,0.001,0.2575426450371743,0.001,0.1339515322446823,0.001,0.6479108868539334,0.001,2.3948658058047294,428.6106914475914,0.001,0.001,1.7682618895173072,0.001,1.5989484763145447,0.001,0.001,0.001,1.973466066122055,433.32919330330685,0.9044397822022439,40.63102921803677,0.001,0.001,1.620771231651306,1013.927824238356,0.44538663089275365,170.23212354447784
0.001,0.001,2.0486829155683517,1355.5688823958646,0.001,0.001,0.7371734851598739,1182.6445330412864,0.001,359.64724898524724,0.6274957036972046,0.001,0.001,0.001,1.483878274857998,1403.5679963545724,1.2969271814823151,369.3956407115399,0.001,0.001,4.053359118700027,1807.5883068364833,2.636241073310375,799.5141577809839,0.001,0.001,2.1963066259026527,1122.252531933356,4.184017273187638,1327.6976490504676,0.001,6.002271565052346,0.42430574208498006,0.001,1.9020274666277692,346.5367196862177,0.2685274606943131,543.5630198519483,1.3440894284844398,1025.4710852464884,3.587503424435854,1500.2118303432603,2.593283494412899,1935.0767815011884,1.0133798061311245,582.3279964123815
0.17258205503225324,0.001,1.3751597753167153,1784.302371696435,1.4440315687656402,512.6296656359186,0.6840454065799713,1371.7847553280521,0.8203638741374015,525.2491154540876,3.151082212626934,1294.2938533543868,1.5752004994452,302.1370685001029,1.5309763377904893,1450.7033135775669,1.6192776733636856,1243.693520773541,1.1060784137248993,0.001,1.415889841914177,1952.3503690006369,2.06076449662447,495.29883924243506,1.5504298335313798,63.76506113050735,2.9821316874027253,1847.8208737703321,1.0370519398152829,1193.2681812110366,1.6153786382079125,489.53899569748495,0.001,42.10872494841991,0.10437743127346041,538.5472278142264,0.001,0.001,0.06281157717108729,1030.7605050725376,3.06341833114624,2752.1248908325297,2.7507530176639556,3227.1379658015603,2.4778637731820345,1572.8095570730363
0.05382222175598139,0.001,0.027362642288208033,1522.381990659405,2.0276957949995995,1548.3469371609776,1.0543623188883067,1315.6648776735176,1.3612270629405976,275.51680136523123,0.001,1374.6362044124205,1.5729426121711731,1034.305281538774,1.2092362293601036,1524.182256597151,0.36882091075181966,1023.2563784168968,2.53081520780921,930.6245996094952,0.3440292118489743,1855.2268588684865,1.291333312690258,0.001,2.2908610874414443,958.6675405729775,0.001,642.3656124875208,1.299305667579174,1607.571346992172,1.536254366338253,574.7582902504375,2.0708704790472985,52.2353320003354,0.6153016662597657,337.3155508445002,3.209518367946148,1457.0025571006706,0.001,0.001,1.4696196293830872,3035.4310926150793,2.278203328549862,3470.9470463661346,0.001,1605.386136493968
2.8154087164998054,1053.5760412613436,0.030136590301990535,1295.3761179783646,1.7230447767674923,1635.0430439330473,1.350892131626606,1166.9251913483315,0.17326972022652629,151.2970166019374,1.5102519927918912,1413.5057801961923,0.09535570204257968,921.1475933285003,2.6620813062787057,1781.815448616167,1.3182902451977134,1095.396777635768,0.3321607983112336,893.4908380537628,0.5089803090691567,2102.745271422221,1.2660153484344483,365.1995976213966,0.8036496242880822,1068.96324480212,1.4888459420204163,697.4267720537578,1.612737481892109,2049.307254873854,0.7015267363190651,618.9387826384789,0.7964095449447632,0.001,0.001,0.001,0.8084589740633965,1812.1720452984468,0.2415150119364262,140.17983738648195,0.9315503197163344,2982.4076689506373,1.5130986808240414,3684.6375705449905,1.0154119929671288,1969.2545451571557
1.8096911808848382,1272.809450190065,2.634155752658844,1551.3947991902862,1.4124712808430195,2100.0894402227823,1.0836647129058838,1092.158553009314,0.21290270745754244,0.001,0.1819747215509415,1102.6615861217156,1.5106967533379794,781.6152312679416,1.406509461402893,2117.7386559341294,1.5391133925318718,1334.2965242700207,1.5924460491538048,1427.1019066761833,1.2722381702065468,2416.3964268759732,0.6311550638079644,384.9449275126685,1.6902069388329983,981.8423942222494,0.9319763457775116,764.1500619924606,2.531715559363365,2434.3603022905563,1.4365065297484398,955.311816228974,1.1830265237390996,326.3623428689383,0.32470441743731504,86.38398209595873,1.2898844568431378,1892.7298595923378,0.7843427261710167,323.18494316722536,1.2101779007911682,3236.1341734684497,1.688710374236107,3853.824063142118,1.4103698334097863,2205.1593739212253
0.2044857493042946,1357.5457274847395,1.2054291082918644,1451.685310060132,1.2975659197568894,2114.123294065116,0.001,1142.5588327904982,1.8851783475279809,58.886656585482505,0.6568070030212403,1064.1799720342403,1.795099121928215,872.919681302386,0.9332980005443097,2175.4752957826963,0.001,1250.0824483416811,0.001,1371.5188168509671,2.138996501863003,2437.983830908667,1.486929410547018,414.2914618620361,0.20899032935500148,772.2805605101053,0.32953462883830076,991.5173581621794,0.001,2336.8775788266335,1.813291841596365,1532.0342416046071,0.8629440641403199,339.3165252062033,1.8428907109797001,369.84380542049615,0.001,1862.7593575403366,0.9706122590601445,119.45287476984474,1.0956296226382256,3310.577351203676,0.001,3745.192636420308,0.9640459468960763,2249.264063860744
1.8884620717167855,1331.322039972615,0.9424454843997956,1490.2153505396925,0.9430868862569333,1854.6021389618982,1.3984715989232064,1154.1229377842965,1.994779964387417,357.1956934517912,1.4670979952812195,1481.0810335239305,0.9796074977517129,1164.1151012148916,1.3337235501408577,2117.5279053962195,1.231550039201975,1209.4788886694043,1.956028533577919,1716.022140913099,1.1286695948243142,2824.5716750898337,0.972748645991087,332.85191287336636,1.9853114844858646,1095.7470084388583,1.529919390976429,1000.7148116508405,1.6081362715363503,2539.63974888296,1.6952385468780995,1526.5931480595812,1.6936698792874814,871.6058179677602,2.536759772747755,659.4213765018578,0.6371512091159821,1865.4520442140617,0.987965521812439,129.97471134841413,1.9816677483636886,3385.3351060914597,0.23882195115089422,3536.8263740183297,0.6474977308511733,2303.06225964153
1.0776947973668576,1581.719069011438,1.5899245938658715,1272.9418685616122,0.9594067609310151,1957.1220257771843,1.7763525298237801,1263.3976482654768,1.4849090254306794,479.28889406862197,1.4406733164191245,1572.269590997604,0.43630524858832365,1085.4149157184324,1.1095255924761296,1992.1813619047268,0.5035792565345765,1321.5661114367817,1.7036018906533719,1816.5935817737602,0.742789382636547,2990.019018407633,2.370862121284008,498.1573089765211,1.9637960889935493,1514.1054166230338,2.223234477043152,1373.2556254314036,1.0635046599805356,2618.5496790643206,2.9006224447488784,1801.714374778937,1.345546537488699,871.2949777063725,1.9752434431016446,920.0482508903804,2.6810198663175107,1901.3019148432113,0.3441315567493439,16.92044427553085,1.3449628031253815,3639.1239803381086,1.484619210064411,3857.397862575502,1.5509179620444775,2547.0412471097775
2.4268719306588173,1857.6300733579485,2.0761886885762215,1465.3215092916341,3.6139876195788383,2980.6915209633353,1.7115500470995904,1583.0833750895201,1.6955138495564461,703.9992238354868,2.391465892493725,2167.8229670646356,2.536639799773693,1206.8318356931316,1.6015886901319027,2092.682055845058,1.387671967446804,1369.4068737623425,2.9980445778369904,1968.072785274357,1.6345075009763241,3027.3151870935453,3.140273171067238,728.8154483080082,1.4610774493217469,1646.9989070035804,1.7350044263899327,1636.0667068778032,0.352329527437687,2709.8851893313376,0.6492676375806332,2016.7642856768118,0.9892494393885136,710.3758900898896,1.7973424731194974,1001.6775274706021,2.183053278774023,2099.340277131138,1.0191821357607842,24.499435136416775,2.3054112507402897,3826.3466308408633,0.001,3325.7835911157654,1.7279614186286927,3023.33450129616
